id,name,type,out_strength,in_strength,betweenness
Nina Demourova,Nina Demourova,mentioned_only,0,1,0.0
Norma Jean Sawicki,Norma Jean Sawicki,mentioned_only,0,1,0.0
Orie Muta,Orie Muta,mentioned_only,0,1,0.0
Patrick Hardy,Patrick Hardy,mentioned_only,0,1,0.0
Susan Hirchman,Susan Hirchman,mentioned_only,0,1,0.0
Susan Hirswich,Susan Hirswich,mentioned_only,0,1,0.0
Susan Southall,Susan Southall,mentioned_only,0,2,0.0
Hubert Opperman,Hubert Opperman,mentioned_only,0,1,0.0
James Austin Copland,James Austin Copland,mentioned_only,0,1,0.0
Jamie) Mackie,Jamie) Mackie,mentioned_only,0,1,0.0
Cecil Sharpley,Cecil Sharpley,mentioned_only,0,1,0.0
Eric Ashby,Eric Ashby,mentioned_only,0,1,0.0
J.A. Alexander,J.A. Alexander,mentioned_only,0,1,0.0
J.J. Maloney,J.J. Maloney,mentioned_only,0,1,0.0
John Gale,John Gale,mentioned_only,0,1,0.0
Joseph A. Alexander,Joseph A. Alexander,mentioned_only,0,1,0.0
Joseph Aloysius Alexander,Joseph Aloysius Alexander,mentioned_only,0,1,0.0
St Patrick,St Patrick,mentioned_only,0,1,0.0
Dorothy Brigden,Dorothy Brigden,mentioned_only,0,1,0.0
Leslie Campbell-Brown,Leslie Campbell-Brown,mentioned_only,0,1,0.0
John Bradley Hirst,John Bradley Hirst,mentioned_only,0,1,0.0
F.G. Engel,F.G. Engel,mentioned_only,0,1,0.0
Faith Bandler,Faith Bandler,mentioned_only,0,1,0.0
Jack Horner,Jack Horner,mentioned_only,0,2,0.0
Jean Horner,Jean Horner,mentioned_only,0,2,0.0
Lex Grey,Lex Grey,mentioned_only,0,1,0.0
Voltaire Molesworth,Voltaire Molesworth,mentioned_only,0,1,0.0
John Legge,John Legge,mentioned_only,0,1,0.0
Max Crawford,Max Crawford,mentioned_only,0,1,0.0
H.V. Evatt,H.V. Evatt,mentioned_only,0,1,0.0
John Farquharson,John Farquharson,mentioned_only,0,2,1.19628232970676e-06
Joseph Gabriel,Joseph Gabriel,mentioned_only,0,1,0.0
Arthur Galton,Arthur Galton,mentioned_only,0,1,0.0
Born Sydney,Born Sydney,mentioned_only,0,1,0.0
C. B. Fairfax,C. B. Fairfax,mentioned_only,0,1,0.0
Dennis Wheatley,Dennis Wheatley,mentioned_only,0,1,0.0
Dorothea MacKellar,Dorothea MacKellar,mentioned_only,0,1,0.0
E. de Lelincount,E. de Lelincount,mentioned_only,0,1,0.0
Ernest Thesiger,Ernest Thesiger,mentioned_only,0,1,0.0
Eva Fowler,Eva Fowler,mentioned_only,0,1,0.0
G. Y. Gordon,G. Y. Gordon,mentioned_only,0,1,0.0
Henry Lucy,Henry Lucy,mentioned_only,0,1,0.0
J. G. Fairfax,J. G. Fairfax,mentioned_only,0,1,0.0
James Fairfax,James Fairfax,mentioned_only,0,1,0.0
Laurence Bingon,Laurence Bingon,mentioned_only,0,1,0.0
Margherita Holmer,Margherita Holmer,mentioned_only,0,1,0.0
Maurice Hare,Maurice Hare,mentioned_only,0,1,0.0
O. Shakespeare,O. Shakespeare,mentioned_only,0,1,0.0
Richard Pryce,Richard Pryce,mentioned_only,0,1,0.0
Robert Bridges,Robert Bridges,mentioned_only,0,1,0.0
Samuel Hare,Samuel Hare,mentioned_only,0,1,0.0
W. Raleigh Lascelles Abercrombie,W. Raleigh Lascelles Abercrombie,mentioned_only,0,1,0.0
Dorothy M. Catts,Dorothy M. Catts,mentioned_only,0,1,0.0
J.H. Catts,J.H. Catts,mentioned_only,0,1,0.0
James Howard Catts,James Howard Catts,mentioned_only,0,1,0.0
William Webster,William Webster,mentioned_only,0,2,0.00011609567013016327
John Henniker Heaton,John Henniker Heaton,mentioned_only,0,1,0.0
Antony Flew,Antony Flew,mentioned_only,0,1,0.0
David Armstrong,David Armstrong,mentioned_only,0,2,0.006416858416547061
David Lewis,David Lewis,mentioned_only,0,1,0.0
Donald Davidson,Donald Davidson,mentioned_only,0,1,0.0
Gilbert Ryle,Gilbert Ryle,mentioned_only,0,2,0.011073387384930624
John Jamieson,John Jamieson,mentioned_only,0,1,0.0
John Leslie,John Leslie,mentioned_only,0,1,0.0
R.M. Hare,R.M. Hare,mentioned_only,0,1,0.0
W.V. Quine,W.V. Quine,mentioned_only,0,1,0.0
Francis Bugotu,Francis Bugotu,mentioned_only,0,1,0.0
I. Scarle,I. Scarle,mentioned_only,0,1,0.0
Ian Penna,Ian Penna,mentioned_only,0,1,0.0
James L.O. Tedder,James L.O. Tedder,mentioned_only,0,1,0.0
James Tedder,James Tedder,mentioned_only,0,1,0.0
Jared Diamond,Jared Diamond,mentioned_only,0,1,0.0
Kotina Land,Kotina Land,mentioned_only,0,1,0.0
Michael M. Townsend,Michael M. Townsend,mentioned_only,0,1,0.0
Raymond Firth,Raymond Firth,mentioned_only,0,2,0.003764700491587174
T. Russell,T. Russell,mentioned_only,0,1,0.0
Bert Thomas,Bert Thomas,mentioned_only,0,1,0.0
Hamish Mackinnon,Hamish Mackinnon,mentioned_only,0,1,0.0
Harry Chinn,Harry Chinn,mentioned_only,0,1,0.0
James Evandale,James Evandale,mentioned_only,0,1,0.0
James Mckinnon Fowler,James Mckinnon Fowler,mentioned_only,0,1,0.0
J. M. Powell,J. M. Powell,mentioned_only,0,1,0.0
Grace Deck,Grace Deck,mentioned_only,0,1,0.0
Harold Cazneaux,Harold Cazneaux,mentioned_only,0,1,0.0
John Northcote Deck,John Northcote Deck,mentioned_only,0,1,0.0
Mary Deck,Mary Deck,mentioned_only,0,1,0.0
Northcote Deck,Northcote Deck,mentioned_only,0,2,0.0
Queensland Kanaka Mission,Queensland Kanaka Mission,mentioned_only,0,1,0.0
née Gibson,née Gibson,mentioned_only,0,1,0.0
J.P. McKinney,J.P. McKinney,mentioned_only,0,1,0.0
Jack McKinney,Jack McKinney,mentioned_only,0,1,0.0
Australian Frontier,Australian Frontier,mentioned_only,0,1,0.0
Brian Hone,Brian Hone,mentioned_only,0,1,0.0
Bruce Jeffcott,Bruce Jeffcott,mentioned_only,0,1,0.0
Clem Semmler,Clem Semmler,mentioned_only,0,2,0.004903597331130055
Geoffrey Fairbaim,Geoffrey Fairbaim,mentioned_only,0,1,0.0
Jack Munster,Jack Munster,mentioned_only,0,1,0.0
Jean Yule,Jean Yule,mentioned_only,0,1,0.0
Josie Alder,Josie Alder,mentioned_only,0,1,0.0
Spencer Zifcats,Spencer Zifcats,mentioned_only,0,1,0.0
Stephen Murray Smith,Stephen Murray Smith,mentioned_only,0,1,0.0
John Robert Philip,John Robert Philip,mentioned_only,0,1,0.0
J.S. Weatherston,J.S. Weatherston,mentioned_only,0,1,0.0
Elsie McConnell,Elsie McConnell,mentioned_only,0,1,0.0
Ralph de Boissiere,Ralph de Boissiere,mentioned_only,0,1,0.0
Ric Throssell,Ric Throssell,mentioned_only,0,4,0.0005598838170757452
Garrie Hutchinson,Garrie Hutchinson,mentioned_only,0,1,0.0
J.D. Hainsworth,J.D. Hainsworth,mentioned_only,0,1,0.0
John Tittenson,John Tittenson,mentioned_only,0,1,0.0
Laurie Clancy,Laurie Clancy,mentioned_only,0,3,0.00010655635512804961
Martin Friedel,Martin Friedel,mentioned_only,0,1,0.0
Marvellous Melbourne,Marvellous Melbourne,mentioned_only,0,1,0.0
Patrick McCaughey,Patrick McCaughey,mentioned_only,0,1,0.0
Ann Lindsay,Ann Lindsay,mentioned_only,0,1,0.0
Cressida Lindsay,Cressida Lindsay,mentioned_only,0,1,0.0
Edith Sitwell,Edith Sitwell,mentioned_only,0,1,0.0
Jack Kirtley,Jack Kirtley,mentioned_only,0,4,0.0
Nikolai Tikhonov,Nikolai Tikhonov,mentioned_only,0,1,0.0
P. R. Stephenson,P. R. Stephenson,mentioned_only,0,1,0.0
P.R. Stephenson,P.R. Stephenson,mentioned_only,0,3,0.0
Patricia Moberly,Patricia Moberly,mentioned_only,0,1,0.0
Richard Orton,Richard Orton,mentioned_only,0,1,0.0
William Blake - 200,William Blake - 200,mentioned_only,0,1,0.0
Peter Hill,Peter Hill,mentioned_only,0,1,0.0
Desiderius Orban,Desiderius Orban,mentioned_only,0,1,0.0
Errol Peisby,Errol Peisby,mentioned_only,0,1,0.0
Frank O'Keefe,Frank O'Keefe,mentioned_only,0,1,0.0
Honor Smith,Honor Smith,mentioned_only,0,1,0.0
James Timothy Gleeson,James Timothy Gleeson,mentioned_only,0,1,0.0
Robert Klippel,Robert Klippel,mentioned_only,0,1,0.0
William Dobell Art Foundation,William Dobell Art Foundation,mentioned_only,0,1,0.0
John Wren,John Wren,mentioned_only,0,1,0.0
Robert Carrick,Robert Carrick,mentioned_only,0,1,0.0
Donald Peart,Donald Peart,mentioned_only,0,1,0.0
Frank Callaway,Frank Callaway,mentioned_only,0,2,0.0
Graeme Koehne,Graeme Koehne,mentioned_only,0,1,0.0
Helen Gifford,Helen Gifford,mentioned_only,0,1,0.0
Ian Farr,Ian Farr,mentioned_only,0,1,0.0
Margaret Sutherland,Margaret Sutherland,mentioned_only,0,3,0.0008856243157505348
Nadine Amadio,Nadine Amadio,mentioned_only,0,1,0.0
Peggy Glanville-Hicks,Peggy Glanville-Hicks,mentioned_only,0,1,0.0
Peter Maxwell Davies,Peter Maxwell Davies,mentioned_only,0,1,0.0
Aimee L. Picot,Aimee L. Picot,mentioned_only,0,1,0.0
I. Typescript,I. Typescript,mentioned_only,0,1,0.0
Vincent Greenhalgh,Vincent Greenhalgh,mentioned_only,0,1,0.0
James Pound,James Pound,mentioned_only,0,1,0.0
Elizabeth Herbert,Elizabeth Herbert,mentioned_only,0,1,0.0
George Coppin,George Coppin,mentioned_only,0,1,0.0
Gustavus Brooke,Gustavus Brooke,mentioned_only,0,1,0.0
J. C. Williamson,J. C. Williamson,mentioned_only,0,1,0.0
Charles Bertie,Charles Bertie,mentioned_only,0,3,0.0037297858035147463
G. Wren Howard,G. Wren Howard,mentioned_only,0,1,0.0
I. Manuscript,I. Manuscript,mentioned_only,0,1,0.0
Jonathan Cape,Jonathan Cape,mentioned_only,0,2,0.0005883608101492335
Otto von Rosenberg,Otto von Rosenberg,mentioned_only,0,1,0.0
Port Macquarie,Port Macquarie,mentioned_only,0,1,0.0
Ralph Rashleigh,Ralph Rashleigh,mentioned_only,0,1,0.0
Charles Kingston,Charles Kingston,mentioned_only,0,1,0.0
J. Crawford Vaughan,J. Crawford Vaughan,mentioned_only,0,1,0.0
James V. O'Loghlin,James V. O'Loghlin,mentioned_only,0,1,0.0
James Vincent O'Loghlin,James Vincent O'Loghlin,mentioned_only,0,1,0.0
John O'Reily,John O'Reily,mentioned_only,0,1,0.0
Kenneth Seaforth',Kenneth Seaforth',mentioned_only,0,1,0.0
Ben Quilty,Ben Quilty,mentioned_only,0,1,0.0
Bill Henson,Bill Henson,mentioned_only,0,1,0.0
Chris Lilley,Chris Lilley,mentioned_only,0,1,0.0
Dr Trevor Anderson,Dr Trevor Anderson,mentioned_only,0,1,0.0
Francis Bacon,Francis Bacon,mentioned_only,0,1,0.0
Geraldine Brooks,Geraldine Brooks,mentioned_only,0,1,0.0
John Olsen,John Olsen,mentioned_only,0,1,0.0
Judy Davis,Judy Davis,mentioned_only,0,1,0.0
Jean Stevenson,Jean Stevenson,mentioned_only,0,1,0.0
Ronald Waters,Ronald Waters,mentioned_only,0,2,0.0
Scott Rogers',Scott Rogers',mentioned_only,0,1,0.0
Anne Conlon Memorial Lecture,Anne Conlon Memorial Lecture,mentioned_only,0,1,0.0
Basil Moore,Basil Moore,mentioned_only,0,1,0.0
Desmond Tutu,Desmond Tutu,mentioned_only,0,1,0.0
Jean Enid Skuse,Jean Enid Skuse,mentioned_only,0,1,0.0
John Paul II,John Paul II,mentioned_only,0,2,0.002042652077974293
Marie Tulip,Marie Tulip,mentioned_only,0,1,0.0
J.L. Taylor,J.L. Taylor,mentioned_only,0,1,0.0
John Black,John Black,mentioned_only,0,1,0.0
Tom Farrell,Tom Farrell,mentioned_only,0,2,0.0
Aurthur Brown ',Aurthur Brown ',mentioned_only,0,1,0.0
Ciwa Griffiths,Ciwa Griffiths,mentioned_only,0,1,0.0
Gerry Whitmont,Gerry Whitmont,mentioned_only,0,1,0.0
Jennie Scott Griffiths',Jennie Scott Griffiths',mentioned_only,0,1,0.0
Mary A. Maverick,Mary A. Maverick,mentioned_only,0,1,0.0
Anna Volska,Anna Volska,mentioned_only,0,1,0.0
Howard Nicholson,Howard Nicholson,mentioned_only,0,1,0.0
Matthew O'Sullivan,Matthew O'Sullivan,mentioned_only,0,1,0.0
Arthur Calwell,Arthur Calwell,mentioned_only,0,5,0.0020310776540167666
Eugene Kamenka,Eugene Kamenka,mentioned_only,0,2,0.000893075683870127
Imre Nagy,Imre Nagy,mentioned_only,0,1,0.0
MS Acc06.079,MS Acc06.079,mentioned_only,0,1,0.0
Mark Lopez,Mark Lopez,mentioned_only,0,1,0.0
Miriam Gilson,Miriam Gilson,mentioned_only,0,1,0.0
honoris causa,honoris causa,mentioned_only,0,1,0.0
Tirra Lirra,Tirra Lirra,mentioned_only,0,1,0.0
Afferbeck Lauder,Afferbeck Lauder,mentioned_only,0,1,0.0
Chloe MacMillan,Chloe MacMillan,mentioned_only,0,1,0.0
Francesc Vendrell,Francesc Vendrell,mentioned_only,0,1,0.0
Helen Clark,Helen Clark,mentioned_only,0,1,0.0
Kevin Sherlock,Kevin Sherlock,mentioned_only,0,1,0.0
Konis Santana,Konis Santana,mentioned_only,0,1,0.0
MS Acc11.188,MS Acc11.188,mentioned_only,0,1,0.0
Noam Chomsky,Noam Chomsky,mentioned_only,0,2,0.0027358567517980757
Xanana Gusmao,Xanana Gusmao,mentioned_only,0,1,0.0
Archie Kemp,Archie Kemp,mentioned_only,0,1,0.0
Bill Butler,Bill Butler,mentioned_only,0,1,0.0
Billy Grime,Billy Grime,mentioned_only,0,1,0.0
Boxing Troupe,Boxing Troupe,mentioned_only,0,1,0.0
Carl Olson,Carl Olson,mentioned_only,0,1,0.0
Dave Sands,Dave Sands,mentioned_only,0,1,0.0
Dave Smith,Dave Smith,mentioned_only,0,1,0.0
Don Johnson,Don Johnson,mentioned_only,0,1,0.0
Frank Burns,Frank Burns,mentioned_only,0,1,0.0
George Cook,George Cook,mentioned_only,0,1,0.0
Harry Collins,Harry Collins,mentioned_only,0,1,0.0
Jack Dempsey,Jack Dempsey,mentioned_only,0,1,0.0
Jack Hassen,Jack Hassen,mentioned_only,0,1,0.0
Jack Johnson,Jack Johnson,mentioned_only,0,1,0.0
Jackie Green,Jackie Green,mentioned_only,0,1,0.0
James Michael,James Michael,mentioned_only,0,1,0.0
James Michael Sharman,James Michael Sharman,mentioned_only,0,1,0.0
Jimmy Carruthers,Jimmy Carruthers,mentioned_only,0,1,0.0
Jimmy Carter,Jimmy Carter,mentioned_only,0,1,0.0
Jimmy Junior,Jimmy Junior,mentioned_only,0,1,0.0
Jimmy Sharman Senior,Jimmy Sharman Senior,mentioned_only,0,1,0.0
Jimmy Young,Jimmy Young,mentioned_only,0,1,0.0
Les Darcy,Les Darcy,mentioned_only,0,1,0.0
Max Baer,Max Baer,mentioned_only,0,1,0.0
Mickey Hill,Mickey Hill,mentioned_only,0,1,0.0
Micky Miller,Micky Miller,mentioned_only,0,1,0.0
Paddy Boxall,Paddy Boxall,mentioned_only,0,1,0.0
Ralph Clay,Ralph Clay,mentioned_only,0,1,0.0
Reg Grundy,Reg Grundy,mentioned_only,0,1,0.0
Rex Gilbert,Rex Gilbert,mentioned_only,0,1,0.0
Rex Talo,Rex Talo,mentioned_only,0,1,0.0
Rocky Marciano,Rocky Marciano,mentioned_only,0,1,0.0
Sam Moto,Sam Moto,mentioned_only,0,1,0.0
Tom Saga,Tom Saga,mentioned_only,0,1,0.0
Tommy Uren,Tommy Uren,mentioned_only,0,1,0.0
Eleanor Joan Kerr,Eleanor Joan Kerr,mentioned_only,0,1,0.0
James Broadbent,James Broadbent,mentioned_only,0,1,0.0
James Kerr,James Kerr,mentioned_only,0,1,0.0
Somerville House,Somerville House,mentioned_only,0,1,0.0
Sydney Cove to,Sydney Cove to,mentioned_only,0,1,0.0
née Lyndon,née Lyndon,mentioned_only,0,1,0.0
Camp Ashraf,Camp Ashraf,mentioned_only,0,1,0.0
Francesca Miles,Francesca Miles,mentioned_only,0,1,0.0
Jocelynne Annette Scutt,Jocelynne Annette Scutt,mentioned_only,0,1,0.0
Lionel Murphy,Lionel Murphy,mentioned_only,0,1,0.0
Melissa Chan,Melissa Chan,mentioned_only,0,1,0.0
Albert Tucker,Albert Tucker,mentioned_only,0,2,0.00031581853504258466
Michael Monaghan,Michael Monaghan,mentioned_only,0,1,0.0
J. Russell King,J. Russell King,mentioned_only,0,1,0.0
John Tait,John Tait,mentioned_only,0,1,0.0
John W. Earnshaw,John W. Earnshaw,mentioned_only,0,1,0.0
Michael Hindmarsh,Michael Hindmarsh,mentioned_only,0,1,0.0
Thomas Muir,Thomas Muir,mentioned_only,0,1,0.0
Robert Fitzgerald,Robert Fitzgerald,mentioned_only,0,1,0.0
Sarah Kelleway Green,Sarah Kelleway Green,mentioned_only,0,1,0.0
Dr Beston,Dr Beston,mentioned_only,0,1,0.0
Research Fellow,Research Fellow,mentioned_only,0,1,0.0
Aubrey D,Aubrey D,mentioned_only,0,1,0.0
Barry de Jersey,Barry de Jersey,mentioned_only,0,1,0.0
Elizabeth Faw Hayden Pizer,Elizabeth Faw Hayden Pizer,mentioned_only,0,1,0.0
Hellgart Mahler,Hellgart Mahler,mentioned_only,0,1,0.0
Ian Cugley,Ian Cugley,mentioned_only,0,1,0.0
Linda Phillips,Linda Phillips,mentioned_only,0,1,0.0
Matthew Hindson,Matthew Hindson,mentioned_only,0,1,0.0
Michael Parry-Jones,Michael Parry-Jones,mentioned_only,0,1,0.0
Philip Nicholas,Philip Nicholas,mentioned_only,0,1,0.0
Richard Sowash,Richard Sowash,mentioned_only,0,1,0.0
Robert Allworth,Robert Allworth,mentioned_only,0,1,0.0
Alan L. Hodgkin,Alan L. Hodgkin,mentioned_only,0,1,0.0
Andrew F. Huxley,Andrew F. Huxley,mentioned_only,0,1,0.0
John Carew,John Carew,mentioned_only,0,1,0.0
John Eccles Lecture,John Eccles Lecture,mentioned_only,0,1,0.0
Mary Eccles,Mary Eccles,mentioned_only,0,1,0.0
Mary Mennis,Mary Mennis,mentioned_only,0,1,0.0
St Andrews,St Andrews,mentioned_only,0,1,0.0
Elizabeth Fisher,Elizabeth Fisher,mentioned_only,0,1,0.0
Jack Paton,Jack Paton,mentioned_only,0,1,0.0
John Gibson,John Gibson,mentioned_only,0,1,0.0
John Query,John Query,mentioned_only,0,1,0.0
Classic Wonder Tales,Classic Wonder Tales,mentioned_only,0,1,0.0
Dennis Thompson,Dennis Thompson,mentioned_only,0,1,0.0
Mad Moll,Mad Moll,mentioned_only,0,1,0.0
Oscar Wilde,Oscar Wilde,mentioned_only,0,1,0.0
Somerset Maugham,Somerset Maugham,mentioned_only,0,1,0.0
John Palmer,John Palmer,mentioned_only,0,2,0.0007895463376064617
Robert Campbell,Robert Campbell,mentioned_only,0,1,0.0
Simeon Lord,Simeon Lord,mentioned_only,0,1,0.0
W. S. John Grant,W. S. John Grant,mentioned_only,0,1,0.0
Yvonne Cramer,Yvonne Cramer,mentioned_only,0,1,0.0
Arthur Edward Dupuis,Arthur Edward Dupuis,mentioned_only,0,1,0.0
Billy Sing,Billy Sing,mentioned_only,0,1,0.0
Jaidyn Leskie,Jaidyn Leskie,mentioned_only,0,1,0.0
John Howard,John Howard,mentioned_only,0,1,0.0
MS Acc11.181,MS Acc11.181,mentioned_only,0,1,0.0
Martin Bryant - Port Arthur,Martin Bryant - Port Arthur,mentioned_only,0,1,0.0
Peter Blanden,Peter Blanden,mentioned_only,0,1,0.0
Princess Diana,Princess Diana,mentioned_only,0,1,0.0
Simon Schneider,Simon Schneider,mentioned_only,0,1,0.0
James Robertson,James Robertson,mentioned_only,0,1,0.0
John Raymond Hopkins,John Raymond Hopkins,mentioned_only,0,1,0.0
John Raymond Hopkins AM,John Raymond Hopkins AM,mentioned_only,0,1,0.0
Geoff Pryor,Geoff Pryor,mentioned_only,0,2,1.136468213221422e-05
John Bryant,John Bryant,mentioned_only,0,1,0.0
Robert Cameron,Robert Cameron,mentioned_only,0,1,0.0
Robert Campbell Cameron,Robert Campbell Cameron,mentioned_only,0,1,0.0
Alec Hope,Alec Hope,mentioned_only,0,1,0.0
Alison Clark,Alison Clark,mentioned_only,0,1,0.0
Andrea Sherwood,Andrea Sherwood,mentioned_only,0,1,0.0
Clive Faust,Clive Faust,mentioned_only,0,1,0.0
Diana Gioia,Diana Gioia,mentioned_only,0,1,0.0
John Blight,John Blight,mentioned_only,0,1,0.0
Leather Jacket,Leather Jacket,mentioned_only,0,1,0.0
Lee Cataldi,Lee Cataldi,mentioned_only,0,1,0.0
Martin Duwell,Martin Duwell,mentioned_only,0,1,0.0
Martin Johnston,Martin Johnston,mentioned_only,0,2,0.00043573427206725887
Roseanne Bonney,Roseanne Bonney,mentioned_only,0,1,0.0
Diana Mercer,Diana Mercer,mentioned_only,0,1,0.0
Douglas Mawson,Douglas Mawson,mentioned_only,0,3,0.002097681065140804
Federation Peak,Federation Peak,mentioned_only,0,1,0.0
John Béchervaise,John Béchervaise,mentioned_only,0,1,0.0
John Riddoch Rymill,John Riddoch Rymill,mentioned_only,0,1,0.0
Phillip Law,Phillip Law,mentioned_only,0,1,0.0
William Dunk,William Dunk,mentioned_only,0,1,0.0
Battye Library,Battye Library,mentioned_only,0,1,0.0
John K. Ewers,John K. Ewers,mentioned_only,0,1,0.0
Shelley Balme,Shelley Balme,mentioned_only,0,1,0.0
Archibald Strong,Archibald Strong,mentioned_only,0,1,0.0
Atlee Hunt,Atlee Hunt,mentioned_only,0,1,0.0
George Knibbs,George Knibbs,mentioned_only,0,1,0.0
George Meredith,George Meredith,mentioned_only,0,1,0.0
Henry Bournes Higgins,Henry Bournes Higgins,mentioned_only,0,6,0.00015784411963059807
Rudyard Kipling,Rudyard Kipling,mentioned_only,0,3,0.0004427969437599245
Russell Grimwade,Russell Grimwade,mentioned_only,0,1,0.0
Alex Miller,Alex Miller,mentioned_only,0,1,0.0
Alison Croggin,Alison Croggin,mentioned_only,0,1,0.0
Creative Writing,Creative Writing,mentioned_only,0,2,3.3209812197254506e-05
Richard L. Thomas,Richard L. Thomas,mentioned_only,0,1,0.0
Sarah Day,Sarah Day,mentioned_only,0,1,0.0
The Hunt,The Hunt,mentioned_only,0,1,0.0
the John Bray Award for Poetry,the John Bray Award for Poetry,mentioned_only,0,1,0.0
Wal Fife,Wal Fife,mentioned_only,0,1,0.0
John Hubert Plunkett,John Hubert Plunkett,mentioned_only,0,1,0.0
John Molony,John Molony,mentioned_only,0,1,0.0
John Neylon Molony,John Neylon Molony,mentioned_only,0,1,0.0
Alan Stout,Alan Stout,mentioned_only,0,1,0.0
Bertrand Russell,Bertrand Russell,mentioned_only,0,1,0.0
Colin Haycroft,Colin Haycroft,mentioned_only,0,1,0.0
Eric Partridge,Eric Partridge,mentioned_only,0,1,0.0
Isaiah Berlin,Isaiah Berlin,mentioned_only,0,1,0.0
John Arthur Passmore,John Arthur Passmore,mentioned_only,0,1,0.0
John Gorton,John Gorton,mentioned_only,0,1,0.0
Julian Huxley,Julian Huxley,mentioned_only,0,2,0.00020426007613974056
Margaret Rose,Margaret Rose,mentioned_only,0,1,0.0
Mark Oliphant,Mark Oliphant,mentioned_only,0,1,0.0
Mervyn Horder,Mervyn Horder,mentioned_only,0,1,0.0
Ralph Cohen,Ralph Cohen,mentioned_only,0,1,0.0
John Douglas Ritchie,John Douglas Ritchie,mentioned_only,0,1,0.0
John Thomas Bigge,John Thomas Bigge,mentioned_only,0,1,0.0
Lachlan Macquarie,Lachlan Macquarie,mentioned_only,0,1,0.0
MS Acc03.290,MS Acc03.290,mentioned_only,0,1,0.0
MS Acc04.018,MS Acc04.018,mentioned_only,0,1,0.0
B.J. Brady,B.J. Brady,mentioned_only,0,1,0.0
E.G. Whittacker,E.G. Whittacker,mentioned_only,0,1,0.0
Frank Neilson,Frank Neilson,mentioned_only,0,1,0.0
H. Hamington,H. Hamington,mentioned_only,0,1,0.0
H. McGrae,H. McGrae,mentioned_only,0,1,0.0
J.S. Neilson,J.S. Neilson,mentioned_only,0,3,0.0002356518389377566
James Devaney,James Devaney,mentioned_only,0,1,0.0
John Neilson,John Neilson,mentioned_only,0,1,0.0
Lady Willison,Lady Willison,mentioned_only,0,1,0.0
Bill Fitzhenry,Bill Fitzhenry,mentioned_only,0,1,0.0
Chris Brennan,Chris Brennan,mentioned_only,0,1,0.0
Christopher John Brennan,Christopher John Brennan,mentioned_only,0,1,0.0
Dulcie Deamer,Dulcie Deamer,mentioned_only,0,1,0.0
Geoff Bennett,Geoff Bennett,mentioned_only,0,1,0.0
Helen Pura,Helen Pura,mentioned_only,0,1,0.0
Innes Kay,Innes Kay,mentioned_only,0,1,0.0
J.J. Quinn,J.J. Quinn,mentioned_only,0,1,0.0
Janet Lindsay,Janet Lindsay,mentioned_only,0,1,0.0
Kathleen Donovan,Kathleen Donovan,mentioned_only,0,1,0.0
Ken Slessor,Ken Slessor,mentioned_only,0,1,0.0
Lionel Lindsay,Lionel Lindsay,mentioned_only,0,1,0.0
Margaret Clarke,Margaret Clarke,mentioned_only,0,2,0.0029796402127171126
Mother Pieta,Mother Pieta,mentioned_only,0,1,0.0
Mrs Johnston,Mrs Johnston,mentioned_only,0,1,0.0
Mrs Kay,Mrs Kay,mentioned_only,0,1,0.0
Mrs Selle,Mrs Selle,mentioned_only,0,1,0.0
Norman Porter,Norman Porter,mentioned_only,0,1,0.0
R. Kidston,R. Kidston,mentioned_only,0,1,0.0
Rod Kidston,Rod Kidston,mentioned_only,0,1,0.0
Rolf Brennan,Rolf Brennan,mentioned_only,0,1,0.0
St Joseph,St Joseph,mentioned_only,0,1,0.0
Tibby Cotter,Tibby Cotter,mentioned_only,0,1,0.0
W.A. Selle,W.A. Selle,mentioned_only,0,1,0.0
Alexander Maconochie,Alexander Maconochie,mentioned_only,0,1,0.0
J.B. Chiefly,J.B. Chiefly,mentioned_only,0,1,0.0
John Price,John Price,mentioned_only,0,1,0.0
John Vincent Barry,John Vincent Barry,mentioned_only,0,1,0.0
John Vincent William Barry,John Vincent William Barry,mentioned_only,0,1,0.0
Luke Murphy,Luke Murphy,mentioned_only,0,1,0.0
Mark Perlman,Mark Perlman,mentioned_only,0,1,0.0
Selig Perlman,Selig Perlman,mentioned_only,0,1,0.0
a Knight Bachelor,a Knight Bachelor,mentioned_only,0,1,0.0
Ceily Burton,Ceily Burton,mentioned_only,0,1,0.0
John W. Burton,John W. Burton,mentioned_only,0,3,7.47676456066725e-07
